"__typename","child_comment_count","comment_like_count","created_at","giphy_media_info","has_liked_comment","has_translation","is_covered","parent_comment_id","pk","restricted_status","text","user/fbid_v2","user/id","user/is_unpublished","user/is_verified","user/pk","user/profile_pic_url","user/username"
"XDTCommentDict","4","13","1721127555",,"false",,"false",,"18159401572310195",,"I am from an IIM does that help","17841404118353352","4186817278",,"false","4186817278","https://instagram.falg3-2.fna.fbcdn.net/v/t51.2885-19/333189020_901055567580528_4971421174919080888_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.falg3-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=ZPsv8VNqXN0Q7kNvgFJe3My&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYB6MUkXUnY4SjIqWlfchs6BPYfpkXBKaBxU8EATPzY01w&oe=66B93494&_nc_sid=10d13b","rick_odinson"
"XDTCommentDict","3","30","1721111919",,"false",,"false",,"18030277490154514",,"Wow! This is an amazing opportunity! How do I start??","17841400925354753","304222845",,"false","304222845","https://instagram.falg3-2.fna.fbcdn.net/v/t51.2885-19/273028797_655861612526189_5683928026290216449_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.falg3-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Cg_POI1b5FEQ7kNvgG1s6zE&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYA8rOSskce0xrCDNZIFPcErj7x4BOLIA0LGnGv1VmcyNw&oe=66B94F0D&_nc_sid=10d13b","tarun9gupta"
"XDTCommentDict","1","20","1721113723",,"false",,"false",,"18032147192477315",,"What will be the duration? Also can I go for Business Analytics?","17841407309960566","7284531665",,"false","7284531665","https://instagram.falg3-2.fna.fbcdn.net/v/t51.2885-19/443240323_1909191986190243_2998377027692627105_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.falg3-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=nt3iUG0MfNsQ7kNvgEbDH_z&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAUm7vge97tUEXm8LdLfaJZrMmRu6WDbdFBlWNYPwcjhQ&oe=66B94A35&_nc_sid=10d13b","prap._.tii"
"XDTCommentDict","1","5","1721123881",,"false",,"false",,"17890575882054769",,"Please share more details on this.","17841400777316201","1036889910",,"false","1036889910","https://instagram.falg3-2.fna.fbcdn.net/v/t51.2885-19/224491709_152364216910989_7473257000516563731_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.falg3-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=hc2hCx75WTAQ7kNvgFDJG7-&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDQXF4oR4jEpea9nxAfXpee_NllOKi7wnE4aCK9QWot8A&oe=66B94746&_nc_sid=10d13b","sakshi_singhania"
"XDTCommentDict","1","1","1721111999",,"false",,"false",,"18088710568420050",,"Very helpful, how to apply for the same?","17841408612764213","8433711092",,"false","8433711092","https://instagram.falg3-2.fna.fbcdn.net/v/t51.2885-19/426829342_1766023950565370_6047269717369433310_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.falg3-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=lI656C8dNjcQ7kNvgHHDtCB&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCN_rtHJVfLRK502nsBcu67tNlCiTeYuSwJrwv-t-uSig&oe=66B95428&_nc_sid=10d13b","_shhwetta"
"XDTCommentDict","1","1","1721112973",,"false",,"false",,"18017787923520749",,"Is there a Business Analytics program?","17841444463438610","44548882114",,"false","44548882114","https://instagram.falg3-2.fna.fbcdn.net/v/t51.2885-19/439979696_885731819973118_6478781621617141520_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.falg3-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=tgb4wy0nZPYQ7kNvgFv4o0Y&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDrI-U9aevxCcyBNPC-zbzjGupikvNdkiH_6mUGiugnLg&oe=66B92C2E&_nc_sid=10d13b","janvi_aggarwal_20"
"XDTCommentDict","1","2","1721116015",,"false",,"false",,"18078825007497546",,"Really too good to be true 👏 need more details.","17841400602187007","1728468072",,"false","1728468072","https://instagram.falg3-2.fna.fbcdn.net/v/t51.2885-19/131733910_1227944794327485_6711436624971124137_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.falg3-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=HRzt5llDH4sQ7kNvgElxjg2&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDnQb9MX-_FZS_TgFzZhihEvNsS0uuklCXu0PNy2USvhA&oe=66B957D1&_nc_sid=10d13b","shushant_verma"
"XDTCommentDict","1","1","1721359693",,"false",,"false",,"18049927687772947",,"It's my first year at IIT am I eligible?","17841451675753207","51625658525",,"false","51625658525","https://scontent-ams4-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=1&_nc_ohc=hfhAXG3fMTMQ7kNvgGvuEe1&edm=AAAAAAABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AYDEM6vTFhF3H3QMYYq6vokgj8Qtv2Yg3FK4Ua7V8Ab9AQ&oe=66B937CF&_nc_sid=328259","sayeed_ibrahim06"
"XDTCommentDict","1","2","1721113743",,"false",,"false",,"18349063243118623",,"Well explained🙌
How will i get to know if i am eligible?","17841405459847074","5496597994",,"false","5496597994","https://instagram.falg3-2.fna.fbcdn.net/v/t51.2885-19/453514622_1240119956979336_6926239526357907974_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.falg3-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=Dz6B855uEFkQ7kNvgG6ZjsU&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDo8Or_xR3RWYHYeaPgayGGyNKGX4-VNbK0uNYrNYWCOw&oe=66B94C33&_nc_sid=10d13b","ojha_shweta08"
"XDTCommentDict","1","0","1721151077",,"false",,"false",,"18091186093452944",,"For arts as well?","17841412751838234","12785873061",,"false","12785873061","https://instagram.falg3-2.fna.fbcdn.net/v/t51.2885-19/447141017_1493000644637275_5492487823748941416_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.falg3-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=sUnQN11frkMQ7kNvgF3c_BD&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDPKzWHDbFN4Y-1iJSpfzsjNC1dZtDocQ-N6izn_lpQsg&oe=66B94071&_nc_sid=10d13b","samvardhinis_lipodystrophy_"
"XDTCommentDict","2","2","1721281203",,"false",,"false",,"18035341172006851",,"What if I am not in iit or iim can nit work","17841440069641039","40008319654",,"false","40008319654","https://instagram.falg3-2.fna.fbcdn.net/v/t51.2885-19/429821810_1039571267109540_8080043243698562505_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.falg3-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=km5N2_ivB50Q7kNvgFXgu6B&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDKfdD-yHJ1kr2TLPqVo26D8Ki4GnibuPbe286wuAFpzA&oe=66B955D1&_nc_sid=10d13b","manan_jain101"
"XDTCommentDict","1","2","1721112016",,"false",,"false",,"18035862221066898",,"How to apply?","17841403275113336","3226693170",,"false","3226693170","https://instagram.falg3-2.fna.fbcdn.net/v/t51.2885-19/371080486_260788566773180_6336891633356984021_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.falg3-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=YTk-8K2kdfUQ7kNvgGkUYjo&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCwEgaicV0P_8f7gwzOLzQx-RUxP3PQ3n-Yk45EvX1wXg&oe=66B9449F&_nc_sid=10d13b","rashiii_roy"
"XDTCommentDict","2","1","1721131841",,"false",,"false",,"18016105178383267",,"No GRE GMAT or ELT right💰How shall I start??","17841400762429315","596185414",,"false","596185414","https://instagram.falg3-2.fna.fbcdn.net/v/t51.2885-19/429723808_3560648467528276_3982448068053728492_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.falg3-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=NznPDvXndvAQ7kNvgGUPxBH&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBWkqb8-X_7arOMh-X-LU2w9eRr7iP3DSFENSQUg5d1Gg&oe=66B958AE&_nc_sid=10d13b","_guptajikaladka"
"XDTCommentDict","1","2","1721113785",,"false",,"false",,"18050982412755284",,"Need more details!","17841405317373731","5469849245",,"false","5469849245","https://instagram.falg3-2.fna.fbcdn.net/v/t51.2885-19/452662168_477464988347685_1827159332491038535_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.falg3-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=MkOKdaDupX8Q7kNvgGoQ6wb&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYA25snT4zraGf3FCClYFCI9BgAQMnf63Q3EBQKeBpU3Vg&oe=66B9354C&_nc_sid=10d13b","agmuskan09"
