"__typename","child_comment_count","comment_like_count","created_at","giphy_media_info","has_liked_comment","has_translation","is_covered","parent_comment_id","pk","restricted_status","text","user/fbid_v2","user/id","user/is_unpublished","user/is_verified","user/pk","user/profile_pic_url","user/username"
"XDTCommentDict","0","1","1720884191",,"false",,"false",,"18036456751843835",,"🙌🔥","17841424855757337","24778700525",,"false","24778700525","https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/452389356_793537115939338_8384398409900866564_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=HuHCCoMpY8UQ7kNvgEQrEFG&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYC-wPwq6dgCOXvfGBzFoSu1R97UzOljNr67emONbQAIKA&oe=66B954E5&_nc_sid=10d13b","chitwansoni"
"XDTCommentDict","0","1","1720883819",,"false",,"false",,"18439947394052176",,"✈️🙋🏻‍♀️","17841400777316201","1036889910",,"false","1036889910","https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/224491709_152364216910989_7473257000516563731_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=hc2hCx75WTAQ7kNvgFiyRJJ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCZil9dNSaw2VYh_19edg9mMERK0X7-XM4R0dO-xN9bjQ&oe=66B97F86&_nc_sid=10d13b","sakshi_singhania"
"XDTCommentDict","0","2","1721027590",,"false",,"false",,"18068384491497790",,"🔥🔥🔥","17841400006835892","1657088227",,"false","1657088227","https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/287800539_749456969412318_5940588102034844908_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=vXX6Ro5L8i4Q7kNvgH9lpTU&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBEy-BAybQlIX-B3-hcIeIwQJnId41HFFXmvMKiGqKjOA&oe=66B96E7A&_nc_sid=10d13b","tanvi_bhat"
"XDTCommentDict","0","2","1720884837",,"false",,"false",,"18083827894488404",,"Best course for working professionals 🇺🇸","17841407126434041","7152333547",,"false","7152333547","https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/447685728_815187337363826_1907514263583021403_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=102&_nc_ohc=lde-UoLxRWcQ7kNvgGUr4wQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAuxJEzSgouosA_XviqIh6YYkv5fx2x9EtNFXUYJCCORA&oe=66B951D6&_nc_sid=10d13b","pawan_tripathi_6444"
"XDTCommentDict","0","2","1720883246",,"false",,"false",,"18018742658374574",,"@flying_abroad your glowing more n more day by day #shilpa😍","17841403007195751","3086012239",,"false","3086012239","https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/363783459_603684575234655_5971880893985025361_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=yQyaIwljwBIQ7kNvgHFccI8&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAXfgU-Dq_jE5TBYlzRG2vmzF09DEpJGrAM4vKm2K8Q6A&oe=66B956D1&_nc_sid=10d13b","syedzaffar_official"
"XDTCommentDict","0","1","1720883245",,"false",,"false",,"18016761650382495",,"👏","17841404607331829","4734633577",,"false","4734633577","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/371742677_1048113916217832_8075177647648804575_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=k9QIAwLKdaoQ7kNvgH25DvN&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDLffjWRSaui4moM41iqf8jGXPSW8Ve6br8z3emJhP6YQ&oe=66B97F2C&_nc_sid=10d13b","lavanya_kudlannavar_"
"XDTCommentDict","0","2","1720884391",,"false",,"false",,"18044433508855629",,"👍✌️","17841461384625407","61243262154",,"false","61243262154","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/401903850_360634379707625_2667519872972925171_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=VD6g3SspYgQQ7kNvgGKpJiX&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBPfqfLLYKhQKzd7Q5jS3uUNkrkNC3gQ8jeWfYid8B8lw&oe=66B9677E&_nc_sid=10d13b","shaheen_parveen79"
"XDTCommentDict","0","1","1720884713",,"false",,"false",,"18289264816204375",,"🔥","17841400509516113","1671248983",,"false","1671248983","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/346935217_1524737681597501_5325519145784029053_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=0m27QgxbmRYQ7kNvgEGJk81&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYACddKshSvY-DOeHT7W6fA5vgIXaGHf6hkHCJ3_EeWqHQ&oe=66B96270&_nc_sid=10d13b","akshay.tikoo"
"XDTCommentDict","0","1","1720889658",,"false",,"false",,"17889284682055340",,"🙌🙌","17841444463438610","44548882114",,"false","44548882114","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/439979696_885731819973118_6478781621617141520_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=tgb4wy0nZPYQ7kNvgHvomX_&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYApFXSz8y0aJbMksq5tffIyPoDeY38DnGjlo1jaUoaR3A&oe=66B9646E&_nc_sid=10d13b","janvi_aggarwal_20"
"XDTCommentDict","0","1","1720891154",,"false",,"false",,"17999182067463293",,"👏😍😍❤️","17841402513925837","2526699797",,"false","2526699797","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/412693126_1074453577106635_428976255282512800_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=fQFZHr-F-3UQ7kNvgH1kEF6&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCbwk2Tu85PBzzmRBGZjivZoGRh8O5EO-3961v6rN9eLw&oe=66B9818E&_nc_sid=10d13b","jitendra.bhatia"
"XDTCommentDict","1","0","1720929263",,"false",,"false",,"18053326942670601",,"Is it possible for chemical engineer??","17841449065716513","49172107523",,"false","49172107523","https://scontent-jnb2-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-jnb2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=hfhAXG3fMTMQ7kNvgHntqzp&edm=AAAAAAABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AYCK_e9ijLj1Izw-AjgHOd8IVFC7UCmXn20Mhcu4-C05gw&oe=66B9700F&_nc_sid=328259","the_.zaid06"
"XDTCommentDict","0","1","1720942690",,"false",,"false",,"17919829805842962",,"🔥","17841400863037213","1741660767",,"false","1741660767","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/441972362_460787249683597_1943111726617550175_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=pkhdnszhRGwQ7kNvgFOpR0I&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAsyZyqgESWGJBdptI69rORw8IEjCn6BLHZ5BBAUs6LMQ&oe=66B979E6&_nc_sid=10d13b","sir_shailendra"
"XDTCommentDict","0","1","1720942695",,"false",,"false",,"18037796899834208",,":)","17841403477701398","3451187923",,"false","3451187923","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/438326530_420154150711784_729573108347381990_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=yzBpSrJvbEUQ7kNvgEzN4K5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYC2nz7eLVHbB1ShXcy8OsUf7DFkxveFZo8JNHEBaQohaQ&oe=66B95FB4&_nc_sid=10d13b","kamalchhirang"
"XDTCommentDict","0","0","1720884428",,"false",,"false",,"18028187579276005",,"I want to ask about cosmotology","17841410474421080","10408645147",,"false","10408645147","https://instagram.fpat2-4.fna.fbcdn.net/v/t51.2885-19/422632714_1112258956598004_5363029498621029723_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpat2-4.fna.fbcdn.net&_nc_cat=100&_nc_ohc=Wf5cfCV0PbkQ7kNvgF2v0P2&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCqILqln8gifuMTSIjkUjKzTNVbFHNyW9FhxyvsW8IYdw&oe=66B98044&_nc_sid=10d13b","_silent_grl143"
"XDTCommentDict","0","0","1720925439",,"false",,"false",,"18272353675214675",,"Hello mam","17841459924562044","59856357485",,"false","59856357485","https://instagram.fpat2-5.fna.fbcdn.net/v/t51.2885-19/449793091_851254946882900_220136236646724625_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpat2-5.fna.fbcdn.net&_nc_cat=108&_nc_ohc=ppW9uWrzACEQ7kNvgHhNRbL&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCdiv65TD0VckFKAiq5oSnA1l1NVV_RPGKe2IMUo0cc7A&oe=66B951AE&_nc_sid=10d13b","akashyadav57410"
"XDTCommentDict","0","0","1720965957",,"false",,"false",,"18019571825347330",,"Stop fooling just for views","17841432401392636","32501088046",,"false","32501088046","https://instagram.fpat2-5.fna.fbcdn.net/v/t51.2885-19/91502305_681287272619584_3205921498502004736_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpat2-5.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Re3YPmHRcSsQ7kNvgEVMcOY&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYD-fXCJgHAWPo9ETTG8Rd99G6XDjaE5uC6uhl9PsTStYA&oe=66B95F4D&_nc_sid=10d13b","k.essaki"
"XDTCommentDict","0","0","1720976301",,"false",,"false",,"18005563799624373",,"U are extremely very beautiful  u deserve bollywood I don't why you are not trying @flying_abroad  Ji","17841464638952522","64740178631",,"false","64740178631","https://instagram.fpat2-4.fna.fbcdn.net/v/t51.2885-19/453995788_1711474159658845_866241999541765683_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpat2-4.fna.fbcdn.net&_nc_cat=101&_nc_ohc=HD0CoSL6YI8Q7kNvgFfV7xA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBPSnqWm0YMYtJ6RkxDG1ibUkHa-B2wVl_Zkv7DHEbt6w&oe=66B96B08&_nc_sid=10d13b","_mrjackliam_08"
"XDTCommentDict","0","0","1721074959",,"false",,"false",,"17866325907163860",,"@laiba_mukhtar770 check kr","17841418415504870","18278965850",,"false","18278965850","https://instagram.fpat2-3.fna.fbcdn.net/v/t51.2885-19/343448577_770129991453067_2820874597742732336_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpat2-3.fna.fbcdn.net&_nc_cat=107&_nc_ohc=X9hkj4_P3-sQ7kNvgFq0n3H&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCbKJWlIQYu2MVl-t_CYDK_TrT4Ufu5Q6Nb6g_jYBfO-w&oe=66B9784C&_nc_sid=10d13b","saith_moze"
"XDTCommentDict","0","0","1721111920",,"false",,"false",,"18138293647339089",,"🙌🙌","17841401117964806","947621265",,"false","947621265","https://instagram.fpat2-6.fna.fbcdn.net/v/t51.2885-19/438946454_802156048634513_6630910572884900803_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpat2-6.fna.fbcdn.net&_nc_cat=105&_nc_ohc=ayaZIYCwbOwQ7kNvgEc8_0N&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBMY9ggy5sip4hEyMvIqBD1K2ByAbRHVCQn_ColFr4_ZQ&oe=66B9562D&_nc_sid=10d13b","singh.swati22"
"XDTCommentDict","0","0","1721114565",,"false",,"false",,"17873599890110249",,"Noce","17841407435002090","7296727833",,"false","7296727833","https://instagram.fpat2-3.fna.fbcdn.net/v/t51.2885-19/331297391_217254254022071_8756102333842567175_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpat2-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=zXT5oHVMpFwQ7kNvgFADUYQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCvMbY4Otk2-qXTkSXcf7x94pT_KyaDCR_P-UMuQ6j8pA&oe=66B97A47&_nc_sid=10d13b","maulikoo7"
"XDTCommentDict","0","0","1722493406",,"false",,"false",,"18017763119191313",,"😍❤️","17841458766131890","58575126871",,"false","58575126871","https://instagram.fpat2-5.fna.fbcdn.net/v/t51.2885-19/334297314_158628986992304_1636437695546566470_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpat2-5.fna.fbcdn.net&_nc_cat=108&_nc_ohc=zPvBkeSXHN4Q7kNvgG8LH2L&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYD6gin8nNmk9JGKSsFWLXSWnawaa8YVirIWSWxpvW89FQ&oe=66B96EE5&_nc_sid=10d13b","golu_bhai_team_05"
